,ghi,dni,dhi
2020-05-22 09:00:00-06:00,527.2295565112831,723.83915573451,110.48038200923997
2020-05-22 09:05:00-06:00,543.5933214032464,728.5860204701065,113.53305295989065
2020-05-22 09:10:00-06:00,559.7666993423342,732.8014187859611,116.71463678415807
2020-05-22 09:15:00-06:00,575.7401042247319,736.5294745832877,120.01846498770612
2020-05-22 09:20:00-06:00,591.5042283469492,739.8089848556908,123.43847907831838
2020-05-22 09:25:00-06:00,607.0500100332293,742.674588940393,126.96887021911334
2020-05-22 09:30:00-06:00,622.3686378314741,745.1576205180884,130.60383729382022
2020-05-22 09:35:00-06:00,637.4515232298041,747.2867247255274,134.33741763024977
2020-05-22 09:40:00-06:00,652.2903082588524,749.0883207681195,138.16338241204664
2020-05-22 09:45:00-06:00,666.8768419992658,750.5869464373674,142.07516455976622
2020-05-22 09:50:00-06:00,681.2031885615729,751.8055261335393,146.06582278019096
2020-05-22 09:55:00-06:00,695.2616160205416,752.7655779923833,150.1280209519823
2020-05-22 10:00:00-06:00,709.0445869102186,753.4873789808689,154.25402200197414
2020-05-22 10:05:00-06:00,722.5447681186455,753.9900991199875,158.43569801860804
2020-05-22 10:10:00-06:00,735.755013573638,754.2919097950663,162.66454007454945
2020-05-22 10:15:00-06:00,748.6683767735659,754.4100745367327,166.93168298475894
2020-05-22 10:20:00-06:00,761.2780951643383,754.3610239999416,171.22792570964418
2020-05-22 10:25:00-06:00,773.5776029605063,754.1604194216382,175.54376452461838
2020-05-22 10:30:00-06:00,785.5605169514596,753.8232061967572,179.8694199346687
2020-05-22 10:35:00-06:00,797.2206477912441,753.3636591849995,184.19487458988465
2020-05-22 10:40:00-06:00,808.5519947546512,752.7954214032138,188.50990731912032
2020-05-22 10:45:00-06:00,819.5487414929313,752.1315373199636,192.804128690065
2020-05-22 10:50:00-06:00,830.2052668643867,751.3844804530113,197.06702355422806
2020-05-22 10:55:00-06:00,840.516133598991,750.566178118845,201.28798587035124
2020-05-22 11:00:00-06:00,850.4761003155837,749.6880311597705,205.4563633617464
2020-05-22 11:05:00-06:00,860.0801111536337,748.7609323117882,209.56149351385864
2020-05-22 11:10:00-06:00,869.3233072310052,747.7952801669364,213.59274876680865
2020-05-22 11:15:00-06:00,878.201017182585,746.8009928221454,217.53957284227636
2020-05-22 11:20:00-06:00,886.7087668480717,745.7875177215194,221.39152507549568
2020-05-22 11:25:00-06:00,894.8422762540999,744.7638411115903,225.13831886763012
2020-05-22 11:30:00-06:00,902.5974575126322,743.7384961180977,228.76985979488995
2020-05-22 11:35:00-06:00,909.9704232887121,742.7195682139134,232.27628790106473
2020-05-22 11:40:00-06:00,916.9574794459081,741.7147016933088,235.64801171306533
2020-05-22 11:45:00-06:00,923.5551338980802,740.7311030667656,238.87574882984256
